qual o nome da formiga?	Antônia
onde a formiguinha vivia?	em uma floresta
onde Antônia vivia?	em uma floresta
onde Paulo vivia?	não há Paulo na história
Seguindo as pegadas onde Antônia chegou?	uma clareira onde estavam acontecendo os preparativos para uma grande festa.
o que Antônia viu na clareira?	leões, tigres, elefantes, zebras e uma girafa
quantos animais haviam na festa?	haviam 6 tipos de animais mais a formiga
o que o macaco ensinou a formiguinha?	acrobacias incríveis
quem ensinou acrobacias a Antônia?	um macaco amigável
o leão era nervoso?	não, o leão era simpático
o leão era simpático?	sim
o que Leo disse?	"Claro que pode, Antônia! Todos são bem-vindos aqui. Vamos nos divertir!"
o que a formiguinha disse a Leo?	"Olá, Leo! Eu sou a Antônia, uma formiguinha aventureira. Será que eu posso participar da festa?"
o que a formiga disse a Leo?	"Olá, Leo! Eu sou a Antônia, uma formiguinha aventureira. Será que eu posso participar da festa?"
o que Antônia disse a Leo?	"Olá, Leo! Eu sou a Antônia, uma formiguinha aventureira. Será que eu posso participar da festa?"
como as amigas de Antônia ficaram quando ela contou o que aconteceu?	Elas ficaram inspiradas
Leo o leão queria comer a formiga?	não
qual o efeito em Antônia de ter participado da festa?	Ela ficou radiante por ter conhecido amigos novos
Em um belo dia o personagem resolver fazer o que?	Explorar novas terras e sair em aventura
a formiguinha era grande?	não
Antônia era grande?	não
os animais eram grandes?	sim
as pegadas eram pequena?	não
as pegadas eram grandes?	sim
como a formiga ficou quando o leão respondeu?	Ela ficou aliviada e animada
suas amigas ficaram sabendo do que Antônia fez?	sim, ela compartilhou suas histórias com alegria e empolgação
sua amigas deram bronca na formiga por ter saido em aventura?	não, elas ficaram inspiradas e sonhadoras
qual foi a oportunidade que a vida ofereceu a Antônia?	de aventurar-se e descobrir o mundo
nessa aventura de Antônia havia algum perigo para ela?	sim, poderia ter sido pisada pelos animais grandes, devorada, não ser aceita, se perder no caminho.
qual a última palavra do texto?	Fim!
qual a primeira palavra do texto?	Era
no texto "aventura" e "jornada" são sinônimos?	sim
o que levou a formiguinha a descobrir a festa?	um caminho cheio de pegadas grandes
Ela ignorou as pegadas?	não
ela ignorou os animais grandes?	não, porém se intimidou com o tamanho deles em um primeiro momento
ao trocar "intimidou" por "de medo" o sentido do texto se mantém?	sim
Leo olhou para Antônia e a devorou?	não
Leo olhou para a formiga e	sorriu
o final foi feliz?	sim
o final foi triste?	não
o final foi trágico?	não
o texto é positivo?	sim
o texto é negativo?	não
o texto é para adultos?	não
o texto é para crianças?	sim
é um conto erótico?	não
é um texto publicitário?	não
é um texto jornalistico?	não
é um conto infantil?	sim
liste as emoções e sentimentos que a formiga sentiu	desejo de conhecer o mundo, curiosidade, intimidação, alívio, animação, randiante, agradecimento, alegria, empolgação.
liste as emoções que as amigas sentiram	inspiração, desejo de conhecer o mundo.
cite uma emoção negativa	intimidação
tinha música na festa?	sim
tinha música na floresta?	não
a música era da festa?	sim
quem cantava na festa?	não há essa informação no texto
quem é o autor do conto?	não há essa informação
Leo é o personagem principal?	não, o personagem principal é Antônia
Antônia é a personagem principal?	sim
as formigas são as personagens principais?	não, somente a formiga Antônia
Antônia é pequena?	sim
