qual o assunto do texto?	O texto é um edital de processo seletivo para Mestrado e Doutorado em Engenharia
onde é feito a inscrição?	Para se inscrever nos cursos de Mestrado e Doutorado, é necessário acessar o site https://sistemas.unesp.br/posgraduacao/publico/inscricao.principal.action?unidade=32&tipo=REGULAR
Quantas vagas são ofertadas?	50 vagas de Mestrado e 50 vagas de Doutorado
o que acontece se eu perder a data de inscrição?	Inscrições realizadas fora do prazo não serão aceitas.
Para quando é a seleção?	1º semestre de 2024
até quando posso fazer a inscrição?	05/01/2024
quando as incrições estão abertas?	06/11/2023
posso fazer a inscrição no dia 06 de janeiro?	Não. As inscrições vão até dia 05 de janeiro
onde posso tirar dúvidas?	Pelo e-mail posgrad.feg@unesp.br
Como será o exame de seleção?	O Exame de Seleção será presencial
quais a documentação necessária?	A documentação está disponível no Item I.2 do Edital
De que universidade é a seleção?	O texto não diz, mas pelo link do site e do e-mail infere-se que seja da UNESP
Não estou no local, como posso enviar a documentação?	Os documentos devem ser enviados on-line pelo site indiciado no edital, não se exigindo o envio impresso.
posso fazer a inscrição em 7 de novembro de 2023?	sim, esse dia está dentro do prazo de inscrição que é de 06/11/2023 a 05/01/2024
posso fazer a inscrição em 7 de novembro de 2024?	não, esse dia não está dentro do prazo de inscrição que é de 06/11/2023 a 05/01/2024
