qual o assunto do texto?	É uma sinopse de um filme o seriado com o personagem Loki.
qual não é o assunto do texto?	O texto não é sobre saúde.
qual não é o assunto do texto?	O texto não é sobre tecnologia.
Como é conhecido Loki?	Deus da Trapaça
Como é conhecido o Deus da Trapaça?	Loki
Loki conseguiu roubar o que?	O Tesseract dos Vingadores
os Vingadores foram roubados, o que?	Loki roubou o Tesseract dos Vingadores.
O que ele não sabia?	Que sua intervenção pode gerar uma catástrofe nas linhas do tempo e, assim, colocar em risco todo o universo.
Parte do universo está em risco?	Não, todo ele está em risco.
Qual o personagem principal?	Loki o Deus da Trapaça
qual o personagem principal?	Loki
qual o personagem principal?	Deus da Trapaça
Loki interfere em que?	Na história da humanidade.
Loki interfere na história dos animais?	Não
Loki interfere no sinal de rádio?	não
Loki interfere na politica interna?	Não
Quais momentos importantes são esses?	O texto não diz quais são esses momentos.
Ele sabe que sua intervenção pode gerar uma catástrofe?	 Não, ele não sabe.
quando loki consegue roubar o Tesseract dos Vingadores?	Durante a missão de recuperar as Jóias do Infinito
Quem é o Asgardiano?	Loki
Loki é Asgardiano? sim
O que a gema do espaço pode fazer?	Permite alguém pular no tempo.
Loki usa a gema do espaço para que?	Para pular no tempo
como loki consegue viajar no tempo?	Usando a gema do espaço.
viajar no tempo é o mesmo que pular no tempo?	sim
