o que parece depender do orvalho?	muitas plantas do Cerrado
quem parece depender do orvalho?	muitas plantas do Cerrado
quem depende do orvalho?	as plantas do Cerrado
qual o efeito se essa dificuldade de condensação da água se consolidadr?	o efeito pode ser desastroso para parte da flora”
qual o comentário do botânico Rafael Oliveira?	“Muitas plantas do Cerrado parecem depender do orvalho. Se essa dificuldade de condensação da água se consolidar, o efeito pode ser desastroso para parte da flora”
de onde é Rafael Oliveira?	Universidade Estadual de Campinas
de onde é Rafael Oliveira?	Unicamp
o que o botânico faz?	investiga a influência do fogo e da disponibilidade de água sobre certas formações do bioma.
o que Rafael Oliveira faz?	investiga a influência do fogo e da disponibilidade de água sobre certas formações do bioma.
o que Rafael Oliveira estuda?	investiga a influência do fogo e da disponibilidade de água sobre certas formações do bioma.
o que Rafael Oliveira pesquisa?	investiga a influência do fogo e da disponibilidade de água sobre certas formações do bioma.
o que Rafael Oliveira faz na Unicamp?	investiga a influência do fogo e da disponibilidade de água sobre certas formações do bioma.
o texto é publicitário?	não
o texto é sobre ciências?	Sim
o texto é sobre meio ambiente?	Sim
o texto é sobre tecnologia?	não
o que acarretará um efeito desastroso para parte da flora?	Se essa dificuldade de condensação da água se consolidar
qual a causa de um efeito desastroso para parte da flora?	Se essa dificuldade de condensação da água se consolidar
o que será desastroso para parte da flora?	Se essa dificuldade de condensação da água se consolidar
qual a data do artigo?	não há essa informação
qual o autor do artigo?	não há essa informação
qual a formação de Rafael de Oliveira?	ele é botânico
qual o botânico do texto?	Rafael de Oliveira
liste as pessoas do texto	Rafael de Oliveira
qual a universidade citada no texto?	Universidade Estadual de Campinas
a universidade Estadual de Campinas é Federal ou Estadual?	Estadual
a universidade Estadual de Campinas é municipal ou estadual?	Estadual
a Unicamp é administrada pelo governo?	Sim
a Unicamp é uma universidade privada?	não
