do que se trata o texto?	É um texto informativo de um concerto musical erudito.
qual o assunto do texto?	Concerto de música erudita
Quando acontecerá o concerto?	12 de Janeiro em uma sexta-feira às 20H00
quando acontecerá o concerto?	janeiro 12 sexta-feira 20H00
qual o título do concerto?	Ilumina: O que você vê?
Qual o título do concerto?	ILUMINA
Johann Sebastian BACH tocará nesse concerto?	Não, Bach morreu a muitos anos atrás. Sua obra a Suíte nº 5 para Violoncelo em dó menor será tocada no concerto
quem é o percussionista?	EDMUNDO CARNEIRO
quem é o contrabaixista?	PEDRO GADELHA
quem está no violoncelo?	Não há um pessoa no violoncelo, neste concerto há 8 músicos que tocarão violoncelo
Quantos violocelistas tem no concerto?	8
Quantos violinistas tem no concerto?	5
tem quantos músicos de cordas?	16
liste os instrumentos de cordas	violino, viola, contrabaixo e violoncelo
o que faz Jennifer?	Direção artística
que horas será o concerto?	as 20:00hrs
onde será o concerto?	O texto não informa a localidade
o concerto é pago?	Não há informação no texto sobre preços ou gratuidades
qual o preço?	Não há informação no texto sobre preços ou gratuidades
O que quer dizer "Programação sujeita a alterações"?	Que a realização desse concerto na data e hora marcado pode ser alterada ou até cancelada ou substituida por outro evento.
quem improvisa?	Emmanuele Baldini (violino), Pedro Gadelha (contrabaixo) e Edmundo Carneiro (percussão)
Além dos violinos e violoncelos que instrumentos mais terá?	Viola, contrabaixo e percussão
o texto é sexual?	Não
o texto é informativo?	Sim
esse texto é uma poesia?	Não
é um conto infantil?	Não
escreva um texto informativo de um concerto de cordas com tema Ilumina: O que você vê?	<|answer|>
preciso de um texto informativo para um concerto de cordas com tema "Ilumina: O que você vê?"	<|answer|>
