o que foi liquidado?	o investimento no Tesouro Direto
o que foi liquidado?	a venda ou compra de títulos do Tesouro Direto
o que foi liquidado?	investimentos no Tesouro Direto
a contratação foi concluída?	sim e com sucesso
a contratação foi concluída?	foi concluída com sucesso
a contratação foi concluída?	sim, foi concluída com sucesso
se eu tiver dúvidas aonde posso buscar mais informações?	você pode acessar a FAQ da B3 ou entrar em contato com o BB BANCO DE INVESTIMENTO S/A
se eu tiver dúvidas aonde posso buscar mais informações?	pode acessar a FAQ da B3
se eu tiver dúvidas aonde posso buscar mais informações?	entrar em contato com o BB BANCO DE INVESTIMENTO S/A
se eu tiver dúvidas aonde posso buscar mais informações?	você pode acessar a FAQ da B3 ou entrar em contato com a sua corretora
de quem é esse texto?	Tesouro Nacional e B3
de quem é esse texto?	B3 e Tesouro Nacional
qual o CEP da sede do ministério da Fazenda?	o CEP é 70.048-900
qual o CEP da sede do ministério da Fazenda?	é 70.048-900
qual o CEP da sede do ministério da Fazenda?	70.048-900
onde posso ver meus investimentos em Tesouro Direto?	você pode acessar o Extrato do Tesouro Direto na B3
onde posso ver meus investimentos em Tesouro Direto?	você pode acessar o Extrato do Tesouro Direto
onde posso ver meus investimentos em Tesouro Direto?	acessando o Extrato do Tesouro Direto
qual o número de protocolo?	123456789
o número 123456789 significa o que?	o número de protocolo da liquidação do investimento no Tesouro Nacional
o número 123456789 significa o que?	o número que identifica a liquidação do investimento no Tesouro Nacional
a mensagem é de caráter geral ou pessoal?	pessoal, porque ao uso dos pronomes seu e você
a mensagem é de caráter geral ou pessoal?	é dirigida a uma pessoa em particular
Onde fica o Tesouro Nacional?	na sede do ministério da fazenda, Bloco P
Onde fica o Tesouro Nacional?	no edifício da sede do ministério da fazenda, no Bloco P
Onde fica o Tesouro Nacional?	em Brasília na Sede do Ministério da Fazenda	
Escreva um e-mail do Tesouro Direto	<|answer|>
