Quem é o narrador do texto?	O narrador do texto é um homem.
Qual é o relacionamento do narrador com o irmão caçula?	O narrador é o irmão mais velho.
Quando nasceu o irmão caçula?	O irmão caçula nasceu há muitos anos.
Qual foi a primeira travessura do irmão caçula?	A primeira travessura do irmão caçula foi fazer xixi no rosto do narrador.
Como o narrador reagiu quando o irmão caçula fez xixi no rosto dele?	O narrador ficou irritado, mas também achou engraçado.
Quantos anos se passaram desde o nascimento do irmão caçula?	Já se passaram muitos anos desde o nascimento do irmão caçula.
O irmão caçula é casado?	Sim, o irmão caçula é casado.
O irmão caçula tem filhos?	Sim, o irmão caçula tem uma filha.
Como se chama a filha do irmão caçula?	A filha do irmão caçula se chama Clarinha.
Quem fez xixi no rosto da pessoa no texto?	O irmão mais novo.
Como a pessoa se sentia com a chegada do irmão mais novo?	Muito feliz.
O que aconteceu depois do irmão mais novo fazer xixi no rosto da pessoa?	Ele deu uma gargalhada.
Quem é Clarinha?	A filhinha do irmão mais novo.
Quem Clarinha homenageia com seu nome?	A mãe das pessoas do texto.
Quantos anos se passaram desde que o irmão mais novo nasceu?	Muitos anos.
Como a pessoa se sente ao lembrar do irmão mais novo?	Com saudades.
Qual foi a primeira travessura do irmão mais novo?	Fazer xixi no rosto da pessoa.
O que aconteceu depois do irmão mais novo fazer xixi no rosto da pessoa?	Ele deu uma gargalhada.
O que o irmão mais novo tem agora?	Ele está casado e tem uma filhinha.
Alguma mulher é citada do texto?	Sim, a mãe dos dois irmãos e a filha do irmão caçula que se chama Clarinha
Qual o nome da esposa do irmão caçula?	Não há essa informação
Qual o nome do irmão caçula?	Não há essa informação
Qual o nome da filha do irmão caçula?	Clarinha
Qual o nome da mãe dos dois irmãos?	Possivelmente Clarinha, pois no texto afirma-se que a filha do irmão caçula se chama Clarinha em homenagem a mãe dele.
Clarinha é irmã do irmão caçula?	Não, ela é filha dele
Clarinha é irmão do narrador?	Não, ele é filha seu seu irmão mais novo, logo é sua sobrinha
De que trata o primeiro parágrafo?	Da chegada de um novo bebê.
O que esclarece o segundo parágrafo?	Que o bebê do primeiro parágrafo é na verdade irmão mais novo do narrador.
No primeiro parágrafo a mãe é a narradora?	Poderia-se inferir isso, mas no segundo parágrafo é esclarecido que o narrador é na verdade o irmão mais velho do bebê.
O pai dos dois irmãos é citado no texto?	Não
Existe algum pai no texto?	Sim, o irmão caçula que é pai da Clarinha
Qual o nome do irmão mais velho?	Não há essa informação
Qual o local do acontecimento?	Não há essa informação
Clarinha é a mãe deles?	Não
Clarinha é um menino?	Não
O bebê é uma menina?	Não
Clarinha é um menino, justifique?	Não, pois no texto é dito que Clarinha é "uma linda filhinha" e Clarinha é nome feminino.
O bebê é uma menina, justifique?	Não, pois no texto no segundo parágrafo infere-se que o bebê é o irmão mais novo do narrador.
O bebê é um menino?	Sim
Qual o sentimento do texto?	Saudades
Há raiva no texto?	Não
Há ódio no texto?	Não
Há amor no texto?	Sim
O narrador é indiferente?	Não
Quem conta a história?	O irmão mais velho
Quem é o narrador da história?	O irmão mais velho
