do que fala o texto?	de um livro
do que fala o texto?	de um livro de psicologia
do que fala o texto?	de um livro de terapia comportamental dialética
o livro se dirige a quem?	psicólogos
o livro se dirige a quem?	psiquiatras
o livro se dirige a quem?	psicólogos e psiquiatras
o texto se dirige a quem?	psicólogos
o texto se dirige a quem?	psiquiatras
o texto se dirige a quem?	psicólogos e psiquiatras
quem é o público alvo do texto?	psicólogos e psiquiatras
qual o tipo de texto?	publicitário
o que destacados especialistas em terapia comportamental dialética fizeram?	descreveram maneiras inovadoras de usar a técnica em uma ampla variedade de ambientes clínicos e comunitários.
qual a área dos especialistas?	psicologia 
do que são especialistas os especialistas do texto?	terapia comportamental dialética (DBT)
do que são os exemplos?	diversas aplicações da DBT para ajudar adultos, adolescentes e crianças
há exemplos no livro?	sim
o livro foi escrito por especialistas?	sim
o texto é um discurso politico?	não
o texto é um desabafo?	não
o texto é um dialogo de um paciente em um consultório psicológico?	não
qual o objetivo da aplicação da técnica?	uma vida digna de ser vivida
o texto afirma que os adolescentes de multilam?	não
o texto afirma que os adolescentes de multilam?	não, ele sugere a aplicação de DBT para casos de adolescentes que se multilam
o que é DBT?	terapia comportamental dialética
o livro fala de TCC?	não
o livro fala de TCC?	não, apesar de parecido o nome a técnica é outra diferente de Terapia Cognitiva comportamental
as orientações são para executar um adulto?	não
as orientações são para executar um adulto?	não, são para executar um programa abrangente de DBT
quando o texto afirma "de forma mais rápida e econômica" qual a forma mais "lenta e custosa"?	o texto não especifica qual a alternativa mais "lenta e custosa"
o texto visa reduzir o comportamento suicida?	não, o texto sugere o livro que trata da Terapia comportamental dialética que visa reduzir o comportamento suicida
o texto fala de populações indigenas?	não
crianças são o assunto principal do texto?	as crianças são citadas como aplicações da terapia DBT que é o assunto principal do texto
qual a abreviação de "terapia comportamental dialética"?	DBT
"e econômica possível", então o texto fala de economia?	não
no trecho "superar desafios complexos" perbe-se que é um texto de auto-ajuda?	não é um texto de auto-ajuda
o livro é para o público em geral?	não, ele é direcionado aos psicólogos
