O que é o objetivo deste canal?	O objetivo deste canal é receber denúncias de condutas que possam caracterizar assédio sexual por agentes públicos no âmbito da Administração Pública estadual.
Como é chamado o canal de denúncias?	O canal de denúncias é chamado de "Trabalho sem Assédio Sexual."
Como são tratadas as denúncias feitas através deste canal?	Todas as denúncias feitas através deste canal são tratadas de forma sigilosa.
Qual é a instituição responsável pelo canal de denúncias?	A Controladoria Geral do Estado é responsável pelo canal de denúncias.
Qual é a função da Controladoria Geral do Estado?	A Controladoria Geral do Estado é o Órgão Central do Sistema de Controle Interno unificado do Poder Executivo Estadual.
A que esfera governamental está vinculada a Controladoria Geral do Estado?	A Controladoria Geral do Estado está vinculada diretamente ao Governador do Estado.
Quando foi criada a Lei que estabeleceu a Controladoria Geral do Estado?	A Controladoria Geral do Estado foi criada pela Lei Complementar nº 1361, de 21 de outubro de 2021.
Como a Controladoria Geral do Estado é organizada?	A Controladoria Geral do Estado é organizada de acordo com o Decreto nº 66.850, de 15 de junho de 2022.
Quem pode fazer denúncias através deste canal?	Qualquer pessoa que tenha informações sobre condutas que possam caracterizar assédio sexual por agentes públicos pode fazer denúncias.
O que acontece com as denúncias feitas através deste canal?	As denúncias são tratadas de forma sigilosa e passam por um processo de investigação e análise.
Qual é o propósito da sigilosidade das denúncias?	A sigilosidade das denúncias é importante para proteger a identidade dos denunciantes e garantir sua segurança.
O que significa ser um agente público no contexto deste canal?	Um agente público se refere a indivíduos que trabalham na Administração Pública estadual.
Há algum tipo de recompensa para os denunciantes?	O texto não menciona recompensas para os denunciantes.
Qual é a legislação que respalda a criação da Controladoria Geral do Estado?	A criação da Controladoria Geral do Estado é respaldada pela Lei Complementar nº 1361.
Quais são as áreas de atuação da Controladoria Geral do Estado?	O texto não especifica as áreas de atuação da Controladoria Geral do Estado.
O que é o Sistema de Controle Interno unificado do Poder Executivo Estadual?	O Sistema de Controle Interno unificado do Poder Executivo Estadual é um sistema de controle interno que abrange todas as áreas do Poder Executivo Estadual.
Como as denúncias podem ser feitas através deste canal?	O texto não especifica os métodos para fazer denúncias, mas provavelmente inclui informações de contato.
O que é a Lei Complementar nº 1361?	A Lei Complementar nº 1361 é a lei que criou a Controladoria Geral do Estado.
Quais são as obrigações do canal "Trabalho sem Assédio Sexual"?	O texto não detalha as obrigações do canal, mas presume-se que seja receber, analisar e investigar denúncias de assédio sexual.
Qual é a importância de denunciar casos de assédio sexual?	Denunciar casos de assédio sexual é importante para proteger as vítimas, promover um ambiente de trabalho seguro e responsabilizar os infratores.
O que é um órgão central de controle interno?	Um órgão central de controle interno é responsável por supervisionar e controlar as atividades e finanças do governo.
Qual é o propósito do canal "Trabalho sem Assédio Sexual"?	O propósito do canal é combater e prevenir o assédio sexual no âmbito da Administração Pública estadual.
O que é um período de carência?	O texto não menciona um período de carência. 
Quem pode acessar as informações das denúncias?	As informações das denúncias são tratadas de forma sigilosa e geralmente só podem ser acessadas por pessoal autorizado envolvido na investigação.
Qual é o papel da Controladoria Geral do Estado na Administração Pública estadual?	A Controladoria Geral do Estado desempenha um papel importante na supervisão e controle das atividades da Administração Pública estadual.
Como a Controladoria Geral do Estado contribui para a transparência na Administração Pública?	O texto não especifica como a Controladoria Geral do Estado contribui para a transparência, mas presume-se que seja através da supervisão e controle das atividades governamentais.
O que é um histórico de crédito?	O termo "histórico de crédito" não está relacionado ao contexto do texto.
Qual é a importância do controle interno na Administração Pública?	O controle interno é importante para garantir que os recursos públicos sejam utilizados de forma eficaz, eficiente e de acordo com as leis e regulamentos.
Quem pode ser considerado um agente público?	Um agente público é alguém que trabalha para o governo em uma capacidade oficial, como um funcionário público.
O que é uma conduta que pode caracterizar assédio sexual?	Uma conduta que pode caracterizar assédio sexual é qualquer comportamento indesejado de natureza sexual que cria um ambiente de trabalho hostil ou ofensivo para a vítima.
