o texto é um diálogo?sim
o texto parece o que?um diálogo de algum chat da internet
de quando é o texto?	18/01/2020 
de quando é o texto?	de 18 de Janeiro de 2020
de quando é o texto?	Janeiro de 2020
qual o tema do texto?	VHDL e CPUs
em qual horário acontece o diálogo?	entre 21:45 e 21:46
é noite quando esse diálogo ocorreu?	no Brasil sim
quais os autores desse diálogo?	joão e roberto
quem começa o diálogo?	roberto
quem finaliza o diálogo?	roberto
joão conversa com roberto?	sim
roberto conversa com joão?	sim
segundo joão, quem está obsoleto?	SPARC
o que é o microwatt da IBM?	segundo joão é a representividade forte do VHDL
quem está meio obsoleto hoje em dia no diálogo?	SPARC
o texto é jornalistico?	não
o texto é publicitário?	não
o texto é pessoal?	sim
o texto expressa opniões pessoais?	sim
segundo roberto, quem que realmente usa bem o VHDL?	Leon Sparc
qual a data do primeiro diálogo?	18/01/2020 21:45
qual a data do segundo diálogo?	18/01/2020 21:45
qual a data do terceiro diálogo?	18/01/2020 21:45
qual a data do último diálogo?	18/01/2020 21:46
de quem é o primeiro diálogo?	roberto
de quem é o segundo diálogo?	joão
de quem é o terceiro diálogo?	joão
de quem é o último diálogo?	roberto
de quem é o quarto diálogo?	roberto
o Linux é citado no diálogo?	sim
o Windows é citado no diálogo?	não
cite um autor do diálogo.	roberto
cite um autor do diálogo.	joão
joão e roberto são cordiais um com o outro?	sim
o diálogo é uma briga?	não
qual a área do assunto do diálogo?	tecnologia
computadores podem ser assunto desse diálogo?	sim
chocolates podem ser assunto desse diálogo?	não
IPhone é assunto desse diálogo?	não
