Qual foi a causa principal da crise no sistema mundial de saúde na segunda metade do século XX?	A crise no sistema de saúde ocorreu devido aos limites do paradigma biomédico hegemônico no Ocidente.
Quais são algumas das causas em debate relacionadas à crise na saúde?	Algumas causas em debate incluem a insatisfação dos pacientes, baixa resolubilidade das doenças crônicas, medicalização excessiva, desumanização na clínica e hospitalização, avanço tecnológico, custos crescentes, dificuldade de acesso ao sistema público e aumento da desigualdade social estrutural.
Quem foi desafiado a encontrar soluções para a crise na saúde?	A Organização Mundial da Saúde (OMS) foi desafiada a encontrar soluções para a crise na saúde.
Como a OMS respondeu ao desafio de encontrar soluções para a crise na saúde?	A OMS estimulou ações para fomentar pesquisas relacionadas às Medicinas Tradicionais (MT) como parte de suas estratégias para enfrentar a crise na saúde.
Por que a revitalização de conhecimentos ancestrais foi considerada como parte da resposta à crise de saúde?	A revitalização de conhecimentos ancestrais foi vista como parte da resposta à crise de saúde para reduzir as limitações do paradigma biomédico e reconhecer a diversidade de práticas em saúde.
Como as Medicinas Tradicionais são vistas em relação à superação da crise nos sistemas públicos de saúde?	As Medicinas Tradicionais são consideradas uma estratégia importante para superar a crise global nos sistemas públicos de saúde.
O que significa "medicalização excessiva" e por que é problemática na saúde?	A "medicalização excessiva" refere-se à tendência de tratar uma ampla gama de condições com medicamentos ou intervenções médicas, mesmo quando não são necessários. É problemática, pois pode resultar em tratamentos desnecessários e aumento dos custos de saúde.
Como o avanço tecnológico está relacionado à crise no sistema de saúde?	O avanço tecnológico está relacionado à crise no sistema de saúde, pois pode aumentar os custos de tratamento e contribuir para a medicalização excessiva.
Qual é a importância da diversidade cultural na abordagem da saúde?	A diversidade cultural é importante para uma abordagem mais completa da saúde, reconhecendo diferentes sistemas médicos e práticas tradicionais.
Como a insatisfação dos pacientes está relacionada à crise na saúde?	A insatisfação dos pacientes está relacionada à crise na saúde devido à falta de atendimento às suas necessidades e expectativas no sistema de saúde.
Quais são os custos crescentes mencionados como parte da crise na saúde?	Os custos crescentes referem-se ao aumento dos gastos com cuidados de saúde, o que pode sobrecarregar os sistemas de saúde e criar barreiras de acesso.
O que é a resolubilidade das doenças crônicas e por que é um problema na saúde?	A resolubilidade das doenças crônicas refere-se à capacidade de tratá-las eficazmente. Sua baixa resolubilidade é um problema porque pode resultar em tratamentos ineficazes e sofrimento contínuo dos pacientes.
Como a desigualdade social estrutural está relacionada à crise na saúde?	A desigualdade social estrutural está relacionada à crise na saúde, uma vez que pode dificultar o acesso igualitário aos serviços de saúde e levar a disparidades na saúde entre cidadãos e nações.
Quais ações específicas a OMS estimulou em relação às Medicinas Tradicionais?	A OMS estimulou ações relacionadas à pesquisa e ao reconhecimento das Medicinas Tradicionais como parte de seus esforços para abordar a crise na saúde.
